Customer ID,Total Price,Purchase Date,Product Type
17572,6838.08,2024-08-22,Smartphone
17573,2167.08,2024-05-08,Headphones
17574,3419.04,2024-04-05,Smartphone
17574,1378.5,2024-06-19,Smartwatch
17575,3216.5,2024-03-08,Smartwatch
17576,6291.28,2024-01-24,Tablet
17578,2359.23,2024-04-13,Tablet
17579,6743.2,2024-01-12,Laptop
17579,9117.44,2024-04-13,Smartphone
17580,4135.5,2024-08-20,Smartwatch
17584,1348.64,2024-01-26,Laptop
17584,2697.28,2024-08-06,Laptop
17585,2528.26,2024-08-12,Headphones
17585,1378.5,2024-08-20,Smartwatch
17587,2528.26,2024-05-04,Headphones
17587,7077.69,2024-06-05,Tablet
17588,4045.92,2024-04-27,Laptop
17591,6743.2,2024-05-13,Laptop
17592,1572.82,2024-01-25,Tablet
17596,5504.87,2024-06-13,Tablet
17596,9117.44,2024-09-07,Smartphone
17597,1444.72,2024-08-21,Headphones
17599,1572.82,2024-02-19,Tablet
17600,6743.2,2024-04-24,Laptop
17601,2167.08,2024-08-28,Headphones
17605,5504.87,2024-01-03,Tablet
17606,4720.24,2024-08-09,Laptop
17607,2167.08,2024-01-25,Headphones
17608,1083.54,2024-08-01,Headphones
17610,3216.5,2024-06-04,Smartwatch
17610,1378.5,2024-07-11,Smartwatch
17611,2697.28,2024-02-20,Laptop
17611,3419.04,2024-08-03,Smartphone
17613,1139.68,2024-02-24,Smartphone
17615,7077.69,2024-09-17,Tablet
17616,3216.5,2024-09-15,Smartwatch
17617,3216.5,2024-02-20,Smartwatch
17617,7864.1,2024-04-04,Tablet
17619,674.32,2024-07-22,Laptop
17625,3611.8,2024-02-11,Headphones
17627,4045.92,2024-05-21,Laptop
17628,786.41,2024-01-24,Tablet
17629,2697.28,2024-06-12,Laptop
17629,3250.62,2024-08-25,Headphones
17629,4135.5,2024-09-15,Smartwatch
17631,459.5,2024-03-18,Smartwatch
17632,7864.1,2024-02-04,Tablet
17632,9117.44,2024-05-07,Smartphone
17633,7864.1,2024-02-16,Tablet
17633,3932.05,2024-07-17,Tablet
17636,6068.88,2024-01-02,Laptop
17638,5504.87,2024-03-23,Tablet
17640,2167.08,2024-04-07,Headphones
17640,4045.92,2024-04-30,Laptop
17641,4720.24,2024-05-12,Laptop
17641,6068.88,2024-09-01,Laptop
17642,6291.28,2024-05-22,Tablet
17643,786.41,2024-03-10,Tablet
17644,919.0,2024-08-05,Smartwatch
17645,4045.92,2024-04-11,Laptop
17647,4595.0,2024-05-10,Smartwatch
17647,7977.76,2024-09-11,Smartphone
17648,1444.72,2024-06-09,Headphones
17650,2889.44,2024-01-25,Headphones
17652,3250.62,2024-03-07,Headphones
17653,2022.96,2024-03-11,Laptop
17654,5394.56,2024-01-14,Laptop
17654,1444.72,2024-08-02,Headphones
17656,4720.24,2024-08-02,Laptop
17658,1444.72,2024-09-14,Headphones
17666,3676.0,2024-01-22,Smartwatch
17667,1378.5,2024-03-21,Smartwatch
17667,3676.0,2024-03-30,Smartwatch
17667,2297.5,2024-04-12,Smartwatch
17668,1838.0,2024-01-07,Smartwatch
17669,1805.9,2024-06-01,Headphones
17672,3250.62,2024-01-11,Headphones
17673,2757.0,2024-04-25,Smartwatch
17676,722.36,2024-01-06,Headphones
17676,722.36,2024-03-20,Headphones
17677,4558.72,2024-09-23,Smartphone
17678,11396.8,2024-02-02,Smartphone
17678,3419.04,2024-02-11,Smartphone
17678,6068.88,2024-08-31,Laptop
17680,4558.72,2024-05-09,Smartphone
17683,6068.88,2024-03-01,Laptop
17683,3371.6,2024-09-03,Laptop
17688,2022.96,2024-05-26,Laptop
17690,9117.44,2024-06-03,Smartphone
17690,7864.1,2024-08-28,Tablet
17692,7977.76,2024-08-22,Smartphone
17693,722.36,2024-03-01,Headphones
17693,2359.23,2024-07-19,Tablet
17693,1378.5,2024-08-11,Smartwatch
17694,6068.88,2024-03-20,Laptop
17700,3145.64,2024-02-06,Tablet
17700,11396.8,2024-03-10,Smartphone
17701,6838.08,2024-09-22,Smartphone
17704,2697.28,2024-04-15,Laptop
17706,2297.5,2024-01-17,Smartwatch
17712,3419.04,2024-01-16,Smartphone
17712,3676.0,2024-06-10,Smartwatch
17713,722.36,2024-05-12,Headphones
17713,7864.1,2024-07-28,Tablet
17714,6291.28,2024-03-17,Tablet
17714,3611.8,2024-04-22,Headphones
17714,3932.05,2024-04-24,Tablet
17715,2528.26,2024-01-30,Headphones
17715,5394.56,2024-02-25,Laptop
17715,1572.82,2024-09-02,Tablet
17718,2297.5,2024-07-21,Smartwatch
17719,722.36,2024-04-06,Headphones
17719,7864.1,2024-08-01,Tablet
17720,2297.5,2024-03-19,Smartwatch
17721,3216.5,2024-04-26,Smartwatch
17725,11396.8,2024-04-14,Smartphone
17727,2297.5,2024-02-10,Smartwatch
17728,3371.6,2024-08-10,Laptop
17729,3676.0,2024-02-21,Smartwatch
17729,2889.44,2024-09-22,Headphones
17730,3676.0,2024-03-04,Smartwatch
17730,4595.0,2024-09-03,Smartwatch
17733,1572.82,2024-04-27,Tablet
17740,722.36,2024-01-19,Headphones
17740,6838.08,2024-02-13,Smartphone
17740,2697.28,2024-08-06,Laptop
17741,6291.28,2024-02-23,Tablet
17744,5698.4,2024-08-19,Smartphone
17744,1378.5,2024-09-05,Smartwatch
17748,459.5,2024-04-20,Smartwatch
17748,674.32,2024-07-02,Laptop
17748,4135.5,2024-08-08,Smartwatch
17749,7977.76,2024-07-01,Smartphone
17753,7977.76,2024-01-22,Smartphone
17753,2889.44,2024-06-21,Headphones
17753,1378.5,2024-07-10,Smartwatch
17755,919.0,2024-05-25,Smartwatch
17759,3419.04,2024-05-20,Smartphone
17762,1805.9,2024-02-07,Headphones
17762,10257.12,2024-03-08,Smartphone
17762,1572.82,2024-08-09,Tablet
17764,674.32,2024-01-08,Laptop
17765,1838.0,2024-05-19,Smartwatch
17767,2757.0,2024-08-19,Smartwatch
17769,2167.08,2024-04-22,Headphones
17769,459.5,2024-06-18,Smartwatch
17772,6743.2,2024-05-16,Laptop
17774,1348.64,2024-08-22,Laptop
17775,1805.9,2024-06-29,Headphones
17776,11396.8,2024-08-03,Smartphone
17778,2297.5,2024-09-20,Smartwatch
17779,3145.64,2024-08-14,Tablet
17780,6068.88,2024-06-20,Laptop
17780,9117.44,2024-09-18,Smartphone
17782,5504.87,2024-05-16,Tablet
17782,5504.87,2024-08-03,Tablet
17785,11396.8,2024-01-12,Smartphone
17787,2279.36,2024-08-13,Smartphone
17788,6838.08,2024-05-04,Smartphone
17788,3250.62,2024-09-09,Headphones
17792,6743.2,2024-07-06,Laptop
17792,5698.4,2024-09-11,Smartphone
17793,3676.0,2024-08-21,Smartwatch
17794,1444.72,2024-04-13,Headphones
17796,3676.0,2024-07-25,Smartwatch
17797,459.5,2024-03-07,Smartwatch
17797,1139.68,2024-06-25,Smartphone
17798,7077.69,2024-01-23,Tablet
17798,3419.04,2024-04-18,Smartphone
17798,4135.5,2024-06-13,Smartwatch
17798,2757.0,2024-07-13,Smartwatch
17798,459.5,2024-09-05,Smartwatch
17800,1139.68,2024-02-25,Smartphone
17800,7077.69,2024-08-07,Tablet
17801,3371.6,2024-05-17,Laptop
17801,4720.24,2024-07-24,Laptop
17802,11396.8,2024-08-06,Smartphone
17804,4045.92,2024-02-02,Laptop
17805,6743.2,2024-02-05,Laptop
17805,6291.28,2024-02-15,Tablet
17806,4595.0,2024-03-06,Smartwatch
17808,4595.0,2024-02-05,Smartwatch
17808,1139.68,2024-04-19,Smartphone
17808,1139.68,2024-07-31,Smartphone
17810,1838.0,2024-08-30,Smartwatch
17812,2528.26,2024-04-20,Headphones
17812,4718.46,2024-07-31,Tablet
17814,1838.0,2024-05-29,Smartwatch
17815,2022.96,2024-02-17,Laptop
17816,3676.0,2024-06-19,Smartwatch
17817,3250.62,2024-03-20,Headphones
17820,1805.9,2024-09-07,Headphones
17821,10257.12,2024-03-08,Smartphone
17822,2279.36,2024-07-31,Smartphone
17824,6743.2,2024-05-27,Laptop
17827,786.41,2024-06-03,Tablet
17828,3932.05,2024-06-16,Tablet
17829,361.18,2024-01-10,Headphones
17831,4720.24,2024-02-24,Laptop
17838,9117.44,2024-08-08,Smartphone
17840,7864.1,2024-08-25,Tablet
17844,2757.0,2024-07-30,Smartwatch
17847,11396.8,2024-02-28,Smartphone
17847,1348.64,2024-05-22,Laptop
17851,7977.76,2024-08-02,Smartphone
17853,6068.88,2024-04-05,Laptop
17853,5698.4,2024-08-06,Smartphone
17854,3216.5,2024-04-17,Smartwatch
17855,2022.96,2024-07-02,Laptop
17855,2757.0,2024-07-09,Smartwatch
17856,3371.6,2024-08-13,Laptop
17859,6838.08,2024-06-26,Smartphone
17864,10257.12,2024-04-12,Smartphone
17865,4718.46,2024-02-26,Tablet
17868,4720.24,2024-03-22,Laptop
17868,3371.6,2024-04-07,Laptop
17870,6743.2,2024-03-14,Laptop
17870,5394.56,2024-04-05,Laptop
17870,2889.44,2024-04-14,Headphones
17871,1348.64,2024-03-29,Laptop
17871,1083.54,2024-06-06,Headphones
17873,1378.5,2024-03-30,Smartwatch
17873,3419.04,2024-07-05,Smartphone
17874,10257.12,2024-06-30,Smartphone
17876,1444.72,2024-07-25,Headphones
17881,2528.26,2024-02-20,Headphones
17883,1139.68,2024-08-01,Smartphone
17883,2167.08,2024-09-18,Headphones
17885,6068.88,2024-03-20,Laptop
17887,3611.8,2024-08-28,Headphones
17888,3371.6,2024-09-09,Laptop
17889,674.32,2024-02-02,Laptop
17889,1139.68,2024-06-08,Smartphone
17889,2297.5,2024-06-26,Smartwatch
17890,5394.56,2024-07-31,Laptop
17890,11396.8,2024-09-04,Smartphone
17891,5504.87,2024-03-20,Tablet
17897,4720.24,2024-04-12,Laptop
17897,1083.54,2024-09-14,Headphones
17900,2279.36,2024-06-26,Smartphone
17900,6838.08,2024-07-25,Smartphone
17901,2167.08,2024-08-10,Headphones
17902,3371.6,2024-06-30,Laptop
17903,1444.72,2024-05-22,Headphones
17905,2528.26,2024-05-02,Headphones
17906,459.5,2024-01-02,Smartwatch
17906,10257.12,2024-02-01,Smartphone
17907,786.41,2024-04-18,Tablet
17907,6291.28,2024-07-12,Tablet
17908,3371.6,2024-03-03,Laptop
17910,7864.1,2024-04-30,Tablet
17911,9117.44,2024-02-20,Smartphone
17912,7977.76,2024-03-26,Smartphone
17913,674.32,2024-04-26,Laptop
17914,459.5,2024-02-03,Smartwatch
17915,2022.96,2024-08-24,Laptop
17915,2359.23,2024-09-18,Tablet
17918,2757.0,2024-02-02,Smartwatch
17919,3145.64,2024-05-02,Tablet
17919,786.41,2024-06-11,Tablet
17919,3371.6,2024-08-17,Laptop
17922,2697.28,2024-03-10,Laptop
17924,3250.62,2024-01-21,Headphones
17926,10257.12,2024-08-26,Smartphone
17928,919.0,2024-05-18,Smartwatch
17928,4718.46,2024-08-13,Tablet
17929,3676.0,2024-01-28,Smartwatch
17929,2279.36,2024-02-06,Smartphone
17929,2697.28,2024-05-27,Laptop
17933,7077.69,2024-07-19,Tablet
17934,5698.4,2024-07-16,Smartphone
17935,361.18,2024-07-14,Headphones
17938,3932.05,2024-03-12,Tablet
17939,2022.96,2024-09-10,Laptop
17942,361.18,2024-03-11,Headphones
17942,7077.69,2024-04-24,Tablet
17943,2022.96,2024-02-13,Laptop
17945,3371.6,2024-07-16,Laptop
17945,1348.64,2024-08-10,Laptop
17946,3676.0,2024-03-27,Smartwatch
17946,2697.28,2024-05-14,Laptop
17946,3419.04,2024-09-11,Smartphone
17950,4135.5,2024-01-30,Smartwatch
17954,10257.12,2024-04-12,Smartphone
17956,3611.8,2024-03-16,Headphones
17956,2889.44,2024-08-29,Headphones
17958,9117.44,2024-02-11,Smartphone
17959,6068.88,2024-08-10,Laptop
17961,722.36,2024-06-11,Headphones
17963,1838.0,2024-06-24,Smartwatch
17964,4045.92,2024-07-09,Laptop
17966,361.18,2024-01-11,Headphones
17966,4595.0,2024-08-04,Smartwatch
17969,2359.23,2024-04-15,Tablet
17969,3419.04,2024-08-26,Smartphone
17972,4135.5,2024-02-18,Smartwatch
17974,1139.68,2024-09-23,Smartphone
17975,7077.69,2024-07-09,Tablet
17975,674.32,2024-08-23,Laptop
17976,4595.0,2024-05-14,Smartwatch
17977,3932.05,2024-08-02,Tablet
17979,1805.9,2024-07-03,Headphones
17979,5504.87,2024-07-06,Tablet
17980,722.36,2024-03-20,Headphones
17982,1572.82,2024-06-09,Tablet
17982,2528.26,2024-07-05,Headphones
17983,1083.54,2024-01-13,Headphones
17986,4718.46,2024-05-30,Tablet
17987,11396.8,2024-02-21,Smartphone
17989,6291.28,2024-01-15,Tablet
17990,6743.2,2024-02-24,Laptop
17990,1139.68,2024-05-13,Smartphone
17990,4718.46,2024-08-19,Tablet
17992,3371.6,2024-02-28,Laptop
17992,2279.36,2024-07-26,Smartphone
17992,919.0,2024-09-13,Smartwatch
17992,1083.54,2024-09-17,Headphones
17996,786.41,2024-04-01,Tablet
17997,11396.8,2024-02-16,Smartphone
17998,1444.72,2024-02-29,Headphones
17998,361.18,2024-07-08,Headphones
17999,3216.5,2024-04-06,Smartwatch
17999,722.36,2024-08-10,Headphones
18001,2297.5,2024-01-29,Smartwatch
18002,2757.0,2024-08-29,Smartwatch
18004,786.41,2024-09-15,Tablet
18006,9117.44,2024-06-09,Smartphone
18007,6068.88,2024-05-08,Laptop
18009,3419.04,2024-07-01,Smartphone
18010,722.36,2024-04-22,Headphones
18011,6838.08,2024-06-07,Smartphone
18011,2889.44,2024-08-23,Headphones
18013,6068.88,2024-03-03,Laptop
18013,2022.96,2024-07-11,Laptop
18014,4558.72,2024-09-22,Smartphone
18018,2297.5,2024-01-19,Smartwatch
18019,10257.12,2024-01-10,Smartphone
18022,1348.64,2024-01-24,Laptop
18022,2297.5,2024-04-24,Smartwatch
18022,1083.54,2024-08-08,Headphones
18022,2528.26,2024-09-06,Headphones
18022,1083.54,2024-09-19,Headphones
18023,2697.28,2024-01-09,Laptop
18023,6068.88,2024-04-17,Laptop
18024,459.5,2024-07-13,Smartwatch
18026,10257.12,2024-02-10,Smartphone
18026,4720.24,2024-04-08,Laptop
18026,5504.87,2024-09-19,Tablet
18028,3419.04,2024-07-01,Smartphone
18029,1083.54,2024-02-16,Headphones
18029,5504.87,2024-05-29,Tablet
18030,5394.56,2024-06-22,Laptop
18032,1083.54,2024-04-15,Headphones
18033,2279.36,2024-04-10,Smartphone
18035,2889.44,2024-03-21,Headphones
18036,3932.05,2024-01-30,Tablet
18036,1838.0,2024-09-17,Smartwatch
18040,4718.46,2024-06-08,Tablet
18040,459.5,2024-08-21,Smartwatch
18041,3932.05,2024-08-18,Tablet
18044,6068.88,2024-08-03,Laptop
18045,1572.82,2024-07-06,Tablet
18046,3371.6,2024-04-22,Laptop
18049,3371.6,2024-01-31,Laptop
18049,4135.5,2024-03-04,Smartwatch
18050,7864.1,2024-08-31,Tablet
18051,1444.72,2024-02-19,Headphones
18053,7977.76,2024-08-03,Smartphone
18053,2022.96,2024-09-15,Laptop
18054,2297.5,2024-01-12,Smartwatch
18054,5394.56,2024-03-31,Laptop
18058,1444.72,2024-03-08,Headphones
18058,5394.56,2024-07-04,Laptop
18062,1378.5,2024-03-29,Smartwatch
18062,4135.5,2024-09-15,Smartwatch
18063,2297.5,2024-06-27,Smartwatch
18064,2697.28,2024-05-22,Laptop
18065,722.36,2024-02-28,Headphones
18066,2889.44,2024-02-14,Headphones
18066,361.18,2024-06-04,Headphones
18067,2697.28,2024-07-31,Laptop
18071,5504.87,2024-02-28,Tablet
18073,7864.1,2024-01-23,Tablet
18073,1805.9,2024-07-02,Headphones
18074,1838.0,2024-02-07,Smartwatch
18074,3932.05,2024-04-14,Tablet
18077,3932.05,2024-06-25,Tablet
18077,9117.44,2024-07-19,Smartphone
18079,5698.4,2024-04-19,Smartphone
18082,6743.2,2024-09-13,Laptop
18086,674.32,2024-07-29,Laptop
18091,361.18,2024-07-17,Headphones
18093,361.18,2024-08-16,Headphones
18095,5504.87,2024-03-12,Tablet
18096,2757.0,2024-04-29,Smartwatch
18096,9117.44,2024-05-12,Smartphone
18098,3419.04,2024-05-18,Smartphone
18100,1838.0,2024-04-05,Smartwatch
18102,6068.88,2024-01-24,Laptop
18103,361.18,2024-04-30,Headphones
18103,2697.28,2024-07-04,Laptop
18103,6291.28,2024-09-07,Tablet
18104,674.32,2024-08-27,Laptop
18105,786.41,2024-08-09,Tablet
18113,6068.88,2024-07-20,Laptop
18114,2697.28,2024-04-29,Laptop
18114,1378.5,2024-09-12,Smartwatch
18114,4135.5,2024-09-15,Smartwatch
18116,2022.96,2024-05-10,Laptop
18118,674.32,2024-05-23,Laptop
18119,3216.5,2024-04-25,Smartwatch
18119,4135.5,2024-06-18,Smartwatch
18122,5504.87,2024-06-16,Tablet
18125,3419.04,2024-06-23,Smartphone
18125,1348.64,2024-07-17,Laptop
18126,10257.12,2024-01-17,Smartphone
18126,6068.88,2024-06-15,Laptop
18127,1378.5,2024-01-11,Smartwatch
18127,5698.4,2024-09-19,Smartphone
18129,3676.0,2024-04-27,Smartwatch
18132,786.41,2024-02-11,Tablet
18133,786.41,2024-04-24,Tablet
18133,1348.64,2024-05-26,Laptop
18133,7077.69,2024-07-16,Tablet
18135,3611.8,2024-03-10,Headphones
18136,1348.64,2024-03-04,Laptop
18141,3371.6,2024-09-07,Laptop
18144,5698.4,2024-01-10,Smartphone
18144,6291.28,2024-04-07,Tablet
18144,3371.6,2024-06-24,Laptop
18146,1572.82,2024-03-01,Tablet
18146,5394.56,2024-03-05,Laptop
18146,5394.56,2024-04-05,Laptop
18146,5698.4,2024-05-08,Smartphone
18147,3932.05,2024-02-11,Tablet
18151,4135.5,2024-05-15,Smartwatch
18152,786.41,2024-03-09,Tablet
18152,3419.04,2024-06-26,Smartphone
18155,3216.5,2024-08-19,Smartwatch
18156,10257.12,2024-07-23,Smartphone
18156,7077.69,2024-09-17,Tablet
18157,361.18,2024-03-03,Headphones
18158,2297.5,2024-04-18,Smartwatch
18159,7077.69,2024-01-16,Tablet
18160,3145.64,2024-04-01,Tablet
18162,2757.0,2024-04-15,Smartwatch
18164,4595.0,2024-02-22,Smartwatch
18166,5698.4,2024-08-08,Smartphone
18169,4595.0,2024-01-05,Smartwatch
18170,2889.44,2024-06-29,Headphones
18172,7864.1,2024-05-23,Tablet
18175,3611.8,2024-03-28,Headphones
18175,6743.2,2024-08-29,Laptop
18176,3932.05,2024-06-19,Tablet
18177,5394.56,2024-01-24,Laptop
18178,2889.44,2024-01-11,Headphones
18178,5504.87,2024-09-16,Tablet
18181,2022.96,2024-04-06,Laptop
18183,1083.54,2024-05-05,Headphones
18187,786.41,2024-07-13,Tablet
18191,3250.62,2024-06-30,Headphones
18191,5394.56,2024-08-05,Laptop
18192,2757.0,2024-01-07,Smartwatch
18193,2757.0,2024-08-21,Smartwatch
18194,3419.04,2024-09-05,Smartphone
18196,6838.08,2024-08-03,Smartphone
18197,4135.5,2024-02-19,Smartwatch
18198,2279.36,2024-09-06,Smartphone
18199,2528.26,2024-08-26,Headphones
18206,5698.4,2024-08-07,Smartphone
18208,10257.12,2024-02-21,Smartphone
18210,1348.64,2024-02-22,Laptop
18210,10257.12,2024-05-07,Smartphone
18211,1139.68,2024-08-03,Smartphone
18213,786.41,2024-02-12,Tablet
18217,10257.12,2024-05-01,Smartphone
18218,4558.72,2024-07-03,Smartphone
18218,6838.08,2024-07-17,Smartphone
18218,3145.64,2024-07-20,Tablet
18219,6291.28,2024-01-05,Tablet
18219,1083.54,2024-01-14,Headphones
18219,7864.1,2024-02-12,Tablet
18219,4720.24,2024-06-15,Laptop
18220,4720.24,2024-02-20,Laptop
18220,1139.68,2024-02-21,Smartphone
18220,6068.88,2024-07-03,Laptop
18221,6743.2,2024-08-20,Laptop
18222,919.0,2024-06-13,Smartwatch
18224,2297.5,2024-07-03,Smartwatch
18226,3216.5,2024-03-19,Smartwatch
18226,11396.8,2024-04-20,Smartphone
18226,1805.9,2024-09-08,Headphones
18227,459.5,2024-03-09,Smartwatch
18227,9117.44,2024-07-02,Smartphone
18229,722.36,2024-03-10,Headphones
18230,4558.72,2024-04-28,Smartphone
18232,722.36,2024-02-17,Headphones
18239,3250.62,2024-07-31,Headphones
18240,1083.54,2024-04-30,Headphones
18241,786.41,2024-06-23,Tablet
18243,9117.44,2024-09-02,Smartphone
18246,2757.0,2024-05-24,Smartwatch
18246,1348.64,2024-05-31,Laptop
18249,3611.8,2024-08-31,Headphones
18251,3611.8,2024-04-12,Headphones
18251,3145.64,2024-06-09,Tablet
18252,9117.44,2024-02-22,Smartphone
18252,7077.69,2024-07-02,Tablet
18254,5504.87,2024-08-17,Tablet
18255,361.18,2024-05-27,Headphones
18256,722.36,2024-01-08,Headphones
18256,2359.23,2024-07-27,Tablet
18257,3932.05,2024-03-23,Tablet
18257,9117.44,2024-06-27,Smartphone
18262,1838.0,2024-09-10,Smartwatch
18263,1444.72,2024-07-26,Headphones
18264,1083.54,2024-05-03,Headphones
18266,2022.96,2024-01-01,Laptop
18266,2359.23,2024-06-08,Tablet
18266,3371.6,2024-09-21,Laptop
18267,9117.44,2024-01-11,Smartphone
18269,3676.0,2024-06-02,Smartwatch
18270,1083.54,2024-01-19,Headphones
18272,4045.92,2024-03-11,Laptop
18273,3932.05,2024-02-18,Tablet
18273,7864.1,2024-07-24,Tablet
18275,674.32,2024-02-18,Laptop
18279,2697.28,2024-06-12,Laptop
18283,786.41,2024-09-01,Tablet
18284,5394.56,2024-02-08,Laptop
18284,6743.2,2024-06-06,Laptop
18288,361.18,2024-05-16,Headphones
18289,674.32,2024-07-08,Laptop
18290,6838.08,2024-01-30,Smartphone
18290,1444.72,2024-04-09,Headphones
18293,3611.8,2024-07-25,Headphones
18294,1805.9,2024-06-03,Headphones
18294,7977.76,2024-07-27,Smartphone
18295,674.32,2024-02-14,Laptop
18295,1378.5,2024-02-21,Smartwatch
18301,2697.28,2024-02-08,Laptop
18301,3371.6,2024-03-19,Laptop
18303,2757.0,2024-08-06,Smartwatch
18304,4558.72,2024-01-18,Smartphone
18304,6743.2,2024-05-13,Laptop
18304,2279.36,2024-08-10,Smartphone
18304,3250.62,2024-09-16,Headphones
18306,1444.72,2024-08-01,Headphones
18307,2167.08,2024-01-09,Headphones
18307,2279.36,2024-07-18,Smartphone
18308,2757.0,2024-04-15,Smartwatch
18308,722.36,2024-07-05,Headphones
18310,5394.56,2024-01-22,Laptop
18310,4045.92,2024-03-15,Laptop
18314,3419.04,2024-01-24,Smartphone
18315,5504.87,2024-02-13,Tablet
18315,5698.4,2024-04-12,Smartphone
18316,2359.23,2024-02-28,Tablet
18318,7977.76,2024-05-23,Smartphone
18318,3371.6,2024-06-25,Laptop
18318,3932.05,2024-08-31,Tablet
18319,6743.2,2024-09-14,Laptop
18320,2889.44,2024-05-13,Headphones
18324,361.18,2024-09-01,Headphones
18324,6068.88,2024-09-05,Laptop
18325,10257.12,2024-04-03,Smartphone
18325,3932.05,2024-06-14,Tablet
18327,2359.23,2024-02-27,Tablet
18327,2359.23,2024-07-13,Tablet
18327,10257.12,2024-07-18,Smartphone
18329,2697.28,2024-09-12,Laptop
18331,2279.36,2024-01-25,Smartphone
18332,4720.24,2024-06-11,Laptop
18334,5504.87,2024-02-29,Tablet
18335,361.18,2024-04-11,Headphones
18335,3371.6,2024-08-24,Laptop
18339,1378.5,2024-01-16,Smartwatch
18339,1838.0,2024-04-04,Smartwatch
18339,5504.87,2024-07-15,Tablet
18339,6068.88,2024-08-11,Laptop
18340,6743.2,2024-02-19,Laptop
18341,6838.08,2024-03-28,Smartphone
18342,4045.92,2024-06-23,Laptop
18346,4045.92,2024-02-17,Laptop
18348,4720.24,2024-04-18,Laptop
18349,2889.44,2024-06-11,Headphones
18350,459.5,2024-04-29,Smartwatch
18350,3611.8,2024-07-12,Headphones
18352,3611.8,2024-02-12,Headphones
18352,2279.36,2024-09-23,Smartphone
18354,6291.28,2024-04-29,Tablet
18358,1139.68,2024-02-13,Smartphone
18358,3250.62,2024-06-06,Headphones
18360,4558.72,2024-02-29,Smartphone
18362,5504.87,2024-06-09,Tablet
18362,9117.44,2024-08-11,Smartphone
18363,3676.0,2024-01-16,Smartwatch
18363,5698.4,2024-05-17,Smartphone
18363,10257.12,2024-08-03,Smartphone
18364,9117.44,2024-05-15,Smartphone
18364,10257.12,2024-07-22,Smartphone
18367,1805.9,2024-04-04,Headphones
18367,2528.26,2024-04-25,Headphones
18367,7864.1,2024-06-24,Tablet
18367,4558.72,2024-06-28,Smartphone
18368,1083.54,2024-02-08,Headphones
18371,3371.6,2024-02-04,Laptop
18373,2889.44,2024-07-26,Headphones
18374,6743.2,2024-03-08,Laptop
18374,7977.76,2024-05-19,Smartphone
18377,3676.0,2024-02-23,Smartwatch
18378,1083.54,2024-01-28,Headphones
18379,5698.4,2024-03-03,Smartphone
18379,7977.76,2024-03-22,Smartphone
18383,2279.36,2024-08-16,Smartphone
18384,6838.08,2024-01-03,Smartphone
18384,5698.4,2024-09-01,Smartphone
18384,5504.87,2024-09-05,Tablet
18386,6291.28,2024-04-27,Tablet
18386,1378.5,2024-09-07,Smartwatch
18387,4135.5,2024-04-30,Smartwatch
18388,3932.05,2024-01-23,Tablet
18389,7977.76,2024-07-26,Smartphone
18390,3932.05,2024-04-12,Tablet
18391,1444.72,2024-01-06,Headphones
18395,1139.68,2024-03-27,Smartphone
18395,11396.8,2024-06-26,Smartphone
18396,2889.44,2024-06-14,Headphones
18398,2889.44,2024-09-21,Headphones
18402,4558.72,2024-05-28,Smartphone
18402,3932.05,2024-06-30,Tablet
18403,2167.08,2024-05-10,Headphones
18403,2359.23,2024-08-29,Tablet
18403,2757.0,2024-09-19,Smartwatch
18404,2279.36,2024-03-04,Smartphone
18406,3676.0,2024-07-16,Smartwatch
18406,674.32,2024-08-13,Laptop
18407,3932.05,2024-09-02,Tablet
18407,7977.76,2024-09-09,Smartphone
18412,4135.5,2024-06-30,Smartwatch
18415,919.0,2024-04-14,Smartwatch
18416,4558.72,2024-07-19,Smartphone
18417,2022.96,2024-05-25,Laptop
18419,1378.5,2024-01-26,Smartwatch
18420,4045.92,2024-06-26,Laptop
18421,3419.04,2024-04-26,Smartphone
18421,3419.04,2024-05-27,Smartphone
18421,361.18,2024-05-31,Headphones
18423,6743.2,2024-03-05,Laptop
18423,6068.88,2024-05-26,Laptop
18425,7977.76,2024-06-08,Smartphone
18425,3932.05,2024-06-17,Tablet
18425,6838.08,2024-07-24,Smartphone
18426,6291.28,2024-06-02,Tablet
18426,3250.62,2024-09-08,Headphones
18427,11396.8,2024-04-12,Smartphone
18428,2167.08,2024-01-11,Headphones
18429,3611.8,2024-07-26,Headphones
18431,4595.0,2024-08-06,Smartwatch
18432,4720.24,2024-02-15,Laptop
18433,4720.24,2024-03-01,Laptop
18434,1348.64,2024-04-19,Laptop
18434,3250.62,2024-06-04,Headphones
18435,6743.2,2024-02-01,Laptop
18435,2757.0,2024-04-27,Smartwatch
18436,3419.04,2024-06-08,Smartphone
18436,674.32,2024-08-06,Laptop
18438,1083.54,2024-05-08,Headphones
18442,1139.68,2024-01-19,Smartphone
18442,786.41,2024-07-23,Tablet
18442,4718.46,2024-08-28,Tablet
18443,3676.0,2024-04-14,Smartwatch
18445,6068.88,2024-01-23,Laptop
18447,1139.68,2024-06-10,Smartphone
18449,2528.26,2024-06-20,Headphones
18449,459.5,2024-09-14,Smartwatch
18451,459.5,2024-05-02,Smartwatch
18454,1805.9,2024-01-05,Headphones
18454,2528.26,2024-05-25,Headphones
18457,1444.72,2024-05-21,Headphones
18461,4558.72,2024-05-21,Smartphone
18462,6068.88,2024-01-21,Laptop
18464,919.0,2024-06-16,Smartwatch
